comment,label
*I dont know how to thank dennishack02 on insta for what they have done for me..... Thank you Sir*,1
I had a slight issue with verification Bitvest24 demanded a clear picture of my details as opposed to the ones I kept uploading. A tiny bit stressful but I got it done when I uploaded a crisp clear picture and it got updated right away. That's the only issue I had and the customer service personnel was very understanding and responsive,0
I think that if bitcoin starts to fall sharply then I will be able to save mine with the help of Tether.,0
So let me get this straight we are investing money we can actually place our hands on to something that is just on the web and we cannot touch....,1
Soo many people think its too late to enter crypto whilst the reality is that its still early Buy the IOTX coin and hold believe me.,1
Do you have to do a ledger? Or can you keep it in coinbase?,0
A very worthy informative video..,0
I was able to build a big income stream during the covid-19 pandemic investing with a professional broker Mr Adrian Daniel,1
Aoa mate this was very helpful love frm Pakistan ,0
I did the $100 on Coinbase No $10 Bonus?,1
I started with $1500 at the beginning of the  July and I'm almost at $18558 now! all thanks to{ Mrs.Patricia-Westbrook}  You're the best. Investment has been the only gap differentiating the poor from the rich.,1
Cool ,0
Nice content! Trading used to be a bit hard especially with lots of fake experts and scammers making profits on crypto coins or the forex market was almost impossible for me until I met the guru trader Ms. Mariam Sylvia and her skill is exceptional.,1
COIN !!!,0
Coin thanks for the insight,0
How can I buy company shares if Im under 18 someone plz help,0
Badass!,0
WORDS ARE NOT ENOUGH TO EXPRESS MY GRATITUDE TOWARDS YOUR KINDNESS TO OUR FAMILY RealsourceinvestmentOrg WE ALL SAY THANK YOU VERY MUCH,1
Im kind of undecided if I need to leave RH? So you guys use coinbase?,0
1 prediction before Christmas  bitcoin will be $100k Investing in Crypto now should be in every wise individual list in some months time you'll be ecstatic with the decision you made today..,1
I recommend Expert Mrs Marla Roseline have been my broker and i'm really proud of my financial status,1
It is a pity that most people out there are are struggling through intense hardship and have ignored bitcoin where as Bitcoin can uplift their financial status.,0
Making money is the plan and with Bitcoin Investment your plans can be fulfilled.,0
Now that is what you call knowledgeable and enlightening. Most vloggers don't have an idea how economies work. Well done!,1
Hey! Nice video. I'm actually looking for the best way to invest and make good profits. Can someone tell me how to go about it?,0
Amazing presentation thank you for breaking it down in simple terms ,0
2:21 did i just get rickrolled?,0
This is what i call quality content,1
You are very nice!!!!,0
I got recommendations about him from Twitter and I got his info and I invested with him please how good is he?,0
Bitcoin investment company is a  legit platform,1
I will still not like crypto currency yeah they cool and all but...,0
This is the most short informative video for crypto currency out on the internet,1
XRP is clearly the future of global finance,0
The production value is insane as always. The content is always on point and explained so that anyone regardless of their tech knowledge would understand it. This is the best video explaining Crypto ever made.,0
NFT's do not imply ownership at all. They are simply links to a thing but stored in the Etherium blockchain. NFT's are a great way to launder money though.,0
Netmaskweb did transfer of $35000 for me when i was in great need of fund,1
this has been the most concise video about investing I have ever watched thank you so much Ali!!!,1
Those who would allow the market dynamism determine when to trade or not are either new in crypto currency world in general or probably just naive crypto currencies have seen far worse times than this enlightened traders continue to make good use of the dip and pump even acquiring more equities towards trading sessions. I know doing Technical Analysis can be quite difficult which is why most newbies/ traders neglect day trading their coins and stick to Hodling which is very dangerous as when the market goes bearish they loose their investment. I'd strongly advise any newbie/ traders to buy the dip and seek help from not just any trader but an established trading expert with at least 89% trade accuracy. I underwent series of trading loses I'd best not talk about before I was introduced to trading analyst of Realsourceinvestmentdotorg. My contact with him has been the Hallmark of this year for me under his careful guide and his signal service I've been able to recover my losses and even grow my trading portfolio massively from 1.3 btc to 29.5 btc in just 5 weeks. I will advice traders especially newbies to have orientation of trading before they involve in it. realsourceinvestmentorg makes you learn daily while you make profit with their signals. They can be contacted Via RealsourceinvestmentOrg for inquiries into profitable trading strategy...,1
